id,status,origin,area,concept_id,daily_id,type,difficulty,question,option1,option2,option3,option4,answer,step1_core,step2_detail,step3_trap,option_reason1,option_reason2,option_reason3,option_reason4,source_refs,memory_hook,legacy_daily_id,active_daily_id,learning_pool,fact_id
QDB3-003,SOURCE_GROUNDED_ACTIVE_V015,SOURCE_GROUNDED_V015,기관,GOV-02,,정족수형,3,재적회원이 800명인 금고가 일반 의안을 다루는 총회를 열 때 법상 개의가 가능한 최소 출석인원은?,200명,250명,401명,251명,4,재적회원이 500명을 초과하면 251명 이상 출석으로 개의할 수 있습니다.,"일반 원칙은 재적회원 과반수 출석이지만, 500명 초과 금고에는 251명 예외가 있습니다.",과반수인 401명과 251명 특례를 혼동하기 쉽습니다.,오답: 원자료의 기준과 일치하지 않습니다.,오답: 원자료의 기준과 일치하지 않습니다.,오답: 원자료의 기준과 일치하지 않습니다.,정답: 재적회원이 500명을 초과하면 251명 이상 출석으로 개의할 수 있습니다.,새마을금고법 제13조 (총회의 개의와 의결),500초과 = 251명,,D01,FOCUS,
QDB3-004,SOURCE_GROUNDED_ACTIVE_V015,SOURCE_GROUNDED_V015,기관,GOV-02,,정족수형,3,법에서 특별다수결을 요구하는 총회 의안의 찬성요건으로 옳은 것은?,출석회원 과반수,재적회원 과반수,출석회원 3분의 2 이상,출석회원 3분의 1 이상,3,특별다수결 대상은 출석회원 3분의 2 이상의 찬성이 필요합니다.,새마을금고법 제13조제2항은 정해진 중요사항에 대해 강화된 찬성요건을 둡니다.,일반 의결의 출석회원 과반수와 구분해야 합니다.,오답: 원자료의 기준과 일치하지 않습니다.,오답: 원자료의 기준과 일치하지 않습니다.,정답: 특별다수결 대상은 출석회원 3분의 2 이상의 찬성이 필요합니다.,오답: 원자료의 기준과 일치하지 않습니다.,새마을금고법 제13조 (총회의 개의와 의결),중요의안 = 출석 2/3,,D01,FOCUS,
QDB3-005,SOURCE_GROUNDED_ACTIVE_V015,SOURCE_GROUNDED_V015,임원·직원·선거,HR-02,,책임형,3,비상근임원이 직무 수행 중 금고에 손해를 끼친 경우 법상 손해배상책임의 귀책기준으로 옳은 것은?,결과가 발생하면 과실 여부와 무관하게 책임,고의 또는 중대한 과실,형사처벌이 확정된 경우에만 책임,단순 과실만 있어도 무조건 책임,2,비상근임원은 고의 또는 중대한 과실이 있는 경우 금고에 대한 손해배상책임이 문제됩니다.,상근 여부에 따라 법이 제시하는 과실 기준을 구분해야 합니다.,일반 임원의 “고의나 과실”과 비상근임원의 “고의나 중대한 과실”을 바꾸어 출제하기 쉽습니다.,오답: 원자료의 기준과 일치하지 않습니다.,정답: 비상근임원은 고의 또는 중대한 과실이 있는 경우 금고에 대한 손해배상책임이 문제됩니다.,오답: 원자료의 기준과 일치하지 않습니다.,오답: 원자료의 기준과 일치하지 않습니다.,새마을금고법 제25조 (임원의 성실 의무와 책임),비상근 = 고의·중과실,,D01,FOCUS,
QDB3-006,SOURCE_GROUNDED_ACTIVE_V015,SOURCE_GROUNDED_V015,임원·직원·선거,HR-02,,예외형,3,"이사회가 고의나 중대한 과실로 금고에 손해를 끼친 사안에서, 해당 회의에 출석했지만 명확히 반대 의사를 표시한 임원은?",그 이사회 손해에 대한 연대책임의 예외가 될 수 있다,총회에서 추인하면 책임이 발생한다,항상 동일한 연대책임을 진다,감사 승인 후에만 책임이 면제된다,1,회의에서 반대 의사를 표시한 임원은 해당 이사회 손해에 대한 연대책임 예외가 될 수 있습니다.,법은 고의·중대한 과실과 관련된 이사회 출석 임원에게 책임을 묻되 반대 의사 표시자를 예외로 둡니다.,단순 불참과 회의에서의 반대 의사 표시를 구분해야 합니다.,정답: 회의에서 반대 의사를 표시한 임원은 해당 이사회 손해에 대한 연대책임 예외가 될 수 있습니다.,오답: 원자료의 기준과 일치하지 않습니다.,오답: 원자료의 기준과 일치하지 않습니다.,오답: 원자료의 기준과 일치하지 않습니다.,새마을금고법 제25조 (임원의 성실 의무와 책임),반대 표시 = 예외,,D01,FOCUS,
QDB3-007,SOURCE_GROUNDED_ACTIVE_V015,SOURCE_GROUNDED_V015,합병·해산·등기,EXIT-01,,숫자형,3,금고 합병으로 새로운 금고 설립이 의결된 경우 설립위원의 정수는 최소 몇 명 이상이어야 하는가?,10명,15명,30명,20명,4,설립위원의 정수는 20명 이상입니다.,합병하려는 각 금고의 회원 중에서 같은 수로 선출한다는 조건도 함께 둡니다.,발기인 수 등 다른 설립 관련 숫자와 혼동하기 쉽습니다.,오답: 원자료의 기준과 일치하지 않습니다.,오답: 원자료의 기준과 일치하지 않습니다.,오답: 원자료의 기준과 일치하지 않습니다.,정답: 설립위원의 정수는 20명 이상입니다.,새마을금고법 제37조 (합병),합병 설립위원 20+,,D05,FOCUS,
QDB3-008,SOURCE_GROUNDED_ACTIVE_V015,SOURCE_GROUNDED_V015,합병·해산·등기,EXIT-03,,기간형,3,설립인가를 받은 금고의 설립등기는 설립인가서가 도달한 날부터 언제까지 해야 하는가?,1주 이내,1개월 이내,3주 이내,2주 이내,3,설립인가서가 도달한 날부터 3주 이내에 설립등기를 해야 합니다.,등기 기산점은 인가일 자체가 아니라 설립인가서 도달일입니다.,"2주와 3주, 인가일과 도달일을 바꾸어 묻기 쉽습니다.",오답: 원자료의 기준과 일치하지 않습니다.,오답: 원자료의 기준과 일치하지 않습니다.,정답: 설립인가서가 도달한 날부터 3주 이내에 설립등기를 해야 합니다.,오답: 원자료의 기준과 일치하지 않습니다.,새마을금고법 제45조 (설립등기),도달일부터 3주,,D05,FOCUS,
QDB3-009,SOURCE_GROUNDED_ACTIVE_V015,SOURCE_GROUNDED_V015,건전성·경영실태평가,PRU-03,,분류형,3,감독기준상 채권을 대손상각 처리할 수 있는 자산건전성 분류는?,고정,추정손실,회수의문,요주의,2,대손상각은 해당 채권이 “추정손실”로 분류된 경우에 한하여 가능합니다.,감독기준은 대손상각 대상 채권과 분류요건을 함께 정합니다.,고정이나 회수의문 단계에서 바로 상각할 수 있다고 오해하기 쉽습니다.,오답: 원자료의 기준과 일치하지 않습니다.,정답: 대손상각은 해당 채권이 “추정손실”로 분류된 경우에 한하여 가능합니다.,오답: 원자료의 기준과 일치하지 않습니다.,오답: 원자료의 기준과 일치하지 않습니다.,새마을금고 감독기준 제18조 (채권의 대손상각),상각 = 추정손실,,D03,FOCUS,
QDB3-010,SOURCE_GROUNDED_ACTIVE_V015,SOURCE_GROUNDED_V015,건전성·경영실태평가,PRU-03,,절차형,3,대손상각금액이 대손충당금 잔액을 초과하는 경우 필요한 절차는?,중앙회장 사전허가,이사장 단독결재,감사에게 사후보고,총회의 승인,4,대손상각금액이 대손충당금 잔액을 초과하면 총회의 승인을 얻어야 합니다.,잔액 범위 내인지 초과인지에 따라 절차가 달라집니다.,“이사회 승인”으로 바꾸어 내는 선택지를 주의해야 합니다.,오답: 원자료의 기준과 일치하지 않습니다.,오답: 원자료의 기준과 일치하지 않습니다.,오답: 원자료의 기준과 일치하지 않습니다.,정답: 대손상각금액이 대손충당금 잔액을 초과하면 총회의 승인을 얻어야 합니다.,새마을금고 감독기준 시행세칙 제20조 (채권의 대손상각 절차),충당금 초과 = 총회 승인,,D03,FOCUS,
QDB3-011,SOURCE_GROUNDED_ACTIVE_V015,SOURCE_GROUNDED_V015,건전성·경영실태평가,PRU-03,,절차형,3,대손상각금액이 대손충당금 잔액 범위 내인 경우 기본적으로 따르는 기준은?,여신업무규정,선거관리규정,경영공시 규정,정관의 합병절차,1,잔액 범위 내 대손상각은 여신업무규정이 정하는 바에 따릅니다.,시행세칙은 충당금 잔액 범위 내와 초과를 구분해 절차를 달리 정합니다.,총회 승인 요건은 잔액 초과의 경우입니다.,정답: 잔액 범위 내 대손상각은 여신업무규정이 정하는 바에 따릅니다.,오답: 원자료의 기준과 일치하지 않습니다.,오답: 원자료의 기준과 일치하지 않습니다.,오답: 원자료의 기준과 일치하지 않습니다.,새마을금고 감독기준 시행세칙 제20조 (채권의 대손상각 절차),범위 내 = 여신업무규정,,D03,FOCUS,
QDB3-012,SOURCE_GROUNDED_ACTIVE_V015,SOURCE_GROUNDED_V015,건전성·경영실태평가,PRU-03,,주기형,3,상각채권의 관리 및 회수 실태를 이사회에 보고해야 하는 최소 주기로 옳은 것은?,연 1회,매 분기 1회 이상,반기 1회,매월 1회,2,상각채권 관리 및 회수 실태는 매 분기 1회 이상 이사회에 보고해야 합니다.,소멸시효중단 등 회수 사후관리와 정기 보고가 함께 요구됩니다.,분기와 반기 주기를 바꾸어 묻기 쉽습니다.,오답: 원자료의 기준과 일치하지 않습니다.,정답: 상각채권 관리 및 회수 실태는 매 분기 1회 이상 이사회에 보고해야 합니다.,오답: 원자료의 기준과 일치하지 않습니다.,오답: 원자료의 기준과 일치하지 않습니다.,새마을금고 감독기준 시행세칙 제21조 (상각채권 관리),상각채권 = 분기 1회+,,D03,FOCUS,
QDB3-013,SOURCE_GROUNDED_ACTIVE_V015,SOURCE_GROUNDED_V015,회계·재무·결산,ACC-03,,기간형,2,회계규정상 현금성자산에 포함되기 위한 취득 당시 만기일의 기준은?,만기 제한 없음,1년 이내,3개월 이내,6개월 이내,3,현금성자산은 취득 당시 만기일 또는 상환일이 3개월 이내인 금융상품이 기본입니다.,현금 전환이 용이하고 가치변동 위험이 중요하지 않아야 한다는 조건도 함께 봅니다.,단기금융상품이라는 이유만으로 1년 이내를 현금성자산으로 보아서는 안 됩니다.,오답: 원자료의 기준과 일치하지 않습니다.,오답: 원자료의 기준과 일치하지 않습니다.,정답: 현금성자산은 취득 당시 만기일 또는 상환일이 3개월 이내인 금융상품이 기본입니다.,오답: 원자료의 기준과 일치하지 않습니다.,회계규정 제13조 (현금의 범위 및 보유),현금성 = 취득시 3개월,,D05,FOCUS,
QDB3-014,SOURCE_GROUNDED_ACTIVE_V015,SOURCE_GROUNDED_V015,회계·재무·결산,ACC-03,,계정형,3,중앙회와 금고 간의 자금수수는 어떤 계정으로 처리하는가?,대손충당금 계정,타회계예치금 계정,미결제환 계정,금고환 계정,4,중앙회와 금고 간 자금수수는 금고환 계정으로 처리합니다.,회계 간 자금수수와 제휴은행과의 자금수수 계정을 구별해야 합니다.,미결제환은 전산망업무 제휴은행과의 자금수수에 사용됩니다.,오답: 원자료의 기준과 일치하지 않습니다.,오답: 원자료의 기준과 일치하지 않습니다.,오답: 원자료의 기준과 일치하지 않습니다.,정답: 중앙회와 금고 간 자금수수는 금고환 계정으로 처리합니다.,회계규정 제19조 (자금의 수수),중앙회↔금고 = 금고환,,D05,FOCUS,
QDB3-015,SOURCE_GROUNDED_ACTIVE_V015,SOURCE_GROUNDED_V015,회계·재무·결산,ACC-05,,처리형,3,회수불능채권을 대손충당금과 우선 상계한 뒤 대손충당금이 부족하면 부족액은 어떻게 처리하는가?,대손상각비로 처리,자본잉여금으로 대체,미수수익으로 이연,이익잉여금에서 직접 차감,1,대손충당금 부족액은 대손상각비로 처리합니다.,회수불능채권은 먼저 대손충당금과 상계하는 순서를 지킵니다.,처리 순서를 거꾸로 하거나 자본항목으로 직접 처리하는 선택지가 함정입니다.,정답: 대손충당금 부족액은 대손상각비로 처리합니다.,오답: 원자료의 기준과 일치하지 않습니다.,오답: 원자료의 기준과 일치하지 않습니다.,오답: 원자료의 기준과 일치하지 않습니다.,회계규정 제17조 (대손충당금),충당금 먼저 → 부족분 상각비,,D05,FOCUS,
QDB3-016,SOURCE_GROUNDED_ACTIVE_V015,SOURCE_GROUNDED_V015,회계·재무·결산,ACC-05,,회수형,3,과거 대손처리한 대출채권을 이후 회수한 경우 회계규정상 처리는?,대출채권을 다시 상각한다,대손충당금을 증가시킨다,영업외손실을 증가시킨다,자본금을 증가시킨다,2,대손처리한 대출채권을 회수하면 대손충당금을 증가시킵니다.,대손처리 후 회수는 기존 손실을 다시 반영하는 흐름으로 이해할 수 있습니다.,회수액을 단순히 신규 대출채권으로 보는 선택지를 주의해야 합니다.,오답: 원자료의 기준과 일치하지 않습니다.,정답: 대손처리한 대출채권을 회수하면 대손충당금을 증가시킵니다.,오답: 원자료의 기준과 일치하지 않습니다.,오답: 원자료의 기준과 일치하지 않습니다.,회계규정 제17조 (대손충당금),대손회수 = 충당금 증가,,D05,FOCUS,
QDB3-017,SOURCE_GROUNDED_ACTIVE_V015,SOURCE_GROUNDED_V015,회계·재무·결산,ACC-10,,인식형,3,예치금·대출채권·유가증권과 관련한 이자수익의 기본 인식원칙은?,총회 승인일에 일괄 인식,현금을 실제 수령한 날에만 인식,기간의 경과에 따라 인식,결산 다음 연도에 이연 인식,3,이자수익은 기간의 경과에 따라 인식하는 것이 원칙입니다.,다만 회수가능성의 정도에 따라 달리 인식할 수 있습니다.,현금주의와 기간귀속 원칙을 혼동하지 않아야 합니다.,오답: 원자료의 기준과 일치하지 않습니다.,오답: 원자료의 기준과 일치하지 않습니다.,정답: 이자수익은 기간의 경과에 따라 인식하는 것이 원칙입니다.,오답: 원자료의 기준과 일치하지 않습니다.,회계규정 제32조 (이자수익의 인식),이자수익 = 기간경과,,D05,FOCUS,
